Keuwl Accelerometer Data File
2021-04-11 16-54-07

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
6.7161908,-0.013911,-0.086149,1.005229,1.009009,4.961437,260.827454
6.7356062,-0.062110,-0.076753,0.950440,0.955555,5.930818,231.019485
6.7550187,-0.036241,-0.068821,0.982898,0.985971,4.524632,242.228897
6.7744327,-0.044661,-0.071506,0.986437,0.990033,4.884953,238.012192
6.7938480,-0.070530,-0.073458,0.948976,0.954424,6.125031,226.165176
6.8132620,-0.019524,-0.055033,0.996077,0.997787,3.355030,250.466980
6.8326750,-0.056619,-0.069553,0.962398,0.966568,5.323953,230.853195
6.8520880,-0.051738,-0.062232,0.983020,0.986346,4.706402,230.260788
6.8715014,-0.030140,-0.074068,0.982166,0.985416,4.654632,247.857651
6.8909149,-0.069797,-0.062354,0.958250,0.962809,5.578438,221.776215
6.9103279,-0.012568,-0.069919,0.989366,0.991913,4.106942,259.809601
6.9297400,-0.074922,-0.059059,0.969842,0.974523,5.617997,218.247787
6.9491520,-0.045515,-0.065038,0.950440,0.953749,4.774340,235.015198
6.9685636,-0.015619,-0.079925,1.003398,1.006698,4.640048,258.942627
6.9879723,-0.077485,-0.074190,0.945925,0.951989,6.470175,223.755630
7.0073824,-0.021964,-0.087247,1.018529,1.022495,5.047952,255.869522
7.0267935,-0.039658,-0.082000,0.955931,0.960261,5.442981,244.190155
7.0462036,-0.060402,-0.086026,0.935797,0.941682,6.408880,234.926254
