Keuwl Accelerometer Data File
2021-04-11 16-49-03

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
3.4499807,-0.033595,0.195983,0.073811,0.007834,-6.251654,-121.210693
3.4693637,-0.031764,0.199643,0.072347,0.006655,-6.123968,-122.744850
3.4887462,-0.033839,0.178411,0.081011,0.013233,-7.098599,-116.272568
3.5081294,-0.033717,0.173408,0.066978,-0.001160,-7.227967,-114.722794
3.5275121,-0.022002,0.187441,0.058925,-0.008646,-6.921476,-123.506355
3.5468950,-0.017488,0.189149,0.070883,0.003123,-7.054889,-125.818367
3.5662799,-0.028348,0.155959,0.083573,0.013589,-8.274517,-110.383438
3.5856624,-0.012363,0.160230,0.101877,0.031142,-8.779894,-119.495834
3.6050470,-0.023833,0.159620,0.069297,-0.000664,-8.219943,-113.800034
3.6244316,-0.026517,0.151688,0.070517,0.000181,-8.448846,-109.309891
3.6438155,-0.003577,0.143146,0.091749,0.019534,-9.803581,-117.099899
3.6631970,-0.033229,0.142414,0.082597,0.012129,-8.563093,-102.249466
3.6825790,-0.021758,0.120450,0.096996,0.024733,-9.852753,-93.483109
3.7019625,-0.016877,0.115081,0.103707,0.030978,-10.260713,-91.274246
3.7213445,-0.040428,0.117155,0.067222,-0.003701,-8.812920,-85.758316
3.7407250,-0.018830,0.116301,0.074421,0.001904,-10.020789,-91.494919
3.7601080,-0.036767,0.125331,0.085159,0.014154,-8.912920,-91.695526
3.7794919,-0.043357,0.113007,0.055874,-0.014873,-8.667902,-82.564682
3.7988753,-0.022246,0.110078,0.093213,0.020703,-10.050937,-85.424286
3.8182578,-0.043845,0.101048,0.062707,-0.008266,-8.834565,-74.804718
3.8376389,-0.039696,0.088724,0.064294,-0.007131,-9.148298,-66.592010
3.8570213,-0.022857,0.093361,0.072835,0.000167,-10.149981,-70.999802
3.8764036,-0.037377,0.087382,0.051359,-0.020212,-9.222870,-65.637177
3.8957856,-0.042380,0.088602,0.063439,-0.007757,-8.987356,-66.477234
3.9151680,-0.043357,0.086772,0.051969,-0.019101,-8.872063,-65.222000
3.9345510,-0.050190,0.083111,0.062097,-0.008389,-8.518676,-62.951004
3.9539347,-0.052508,0.081281,0.065758,-0.004516,-8.397978,-61.897675
3.9733183,-0.067639,0.075790,0.059047,-0.009580,-7.450762,-59.537598
3.9927013,-0.049946,0.069932,0.071859,0.001454,-8.495384,-54.757355
4.0120854,-0.057999,0.078230,0.059291,-0.010388,-8.027147,-60.347092
4.0314698,-0.053851,0.072739,0.056362,-0.013648,-8.211803,-56.846634
4.0508528,-0.045919,0.069322,0.082597,0.011797,-8.772438,-53.878540
4.0702357,-0.040672,0.069688,0.048431,-0.022695,-8.900497,-53.390213
4.0896182,-0.045187,0.066028,0.072347,0.001590,-8.718424,-51.696579
4.1090002,-0.034205,0.067614,0.050017,-0.021600,-9.252695,-50.879852
4.1283822,-0.034449,0.062001,0.074300,0.002753,-9.259439,-47.007446
4.1477647,-0.039940,0.066516,0.060145,-0.011023,-8.959017,-51.153793
4.1671453,-0.022979,0.064441,0.060633,-0.011749,-9.877663,-45.865463
4.1865273,-0.032130,0.059438,0.073567,0.001918,-9.332079,-44.683182
4.2059083,-0.040306,0.066150,0.060999,-0.010133,-8.937184,-50.974228
4.2252908,-0.021026,0.057242,0.069419,-0.002915,-9.855139,-39.662781
4.2446737,-0.038964,0.057486,0.074300,0.003233,-8.926046,-45.100342
4.2640543,-0.043723,0.065173,0.063195,-0.007634,-8.740702,-50.922104
4.2834368,-0.033717,0.056266,0.086990,0.015510,-9.241605,-42.984024
4.3028188,-0.042624,0.064685,0.064049,-0.006866,-8.799738,-50.424591
4.3222022,-0.040062,0.058218,0.074544,0.003544,-8.882256,-45.813828
4.3415837,-0.045797,0.056632,0.065880,-0.004548,-8.492617,-46.095901
4.3609638,-0.048604,0.054191,0.060755,-0.009317,-8.261410,-45.278412
4.3803458,-0.032618,0.061391,0.071005,-0.000654,-9.332855,-46.152344
4.3997273,-0.051898,0.052483,0.052213,-0.017447,-7.994721,-45.015060
4.4191084,-0.032252,0.045284,0.054654,-0.016414,-8.877077,-35.696960
4.4384894,-0.041404,0.059194,0.076740,0.005814,-8.838999,-46.719055
4.4578733,-0.040184,0.044552,0.046234,-0.024132,-8.399588,-37.775604
4.4772577,-0.038476,0.040281,0.075886,0.005444,-8.528820,-34.933380
4.4966402,-0.036035,0.057486,0.066978,-0.004294,-9.048426,-44.386673
4.5160232,-0.051532,0.051385,0.057826,-0.011858,-8.025572,-44.346497
4.5354061,-0.031764,0.059194,0.067954,-0.003698,-9.320881,-44.419205
4.5547910,-0.053484,0.050653,0.082353,0.012754,-8.050053,-44.361633
4.5741744,-0.042502,0.037718,0.051969,-0.017899,-8.115265,-34.846451
4.5935574,-0.030910,0.052727,0.079669,0.008123,-9.271212,-39.856949
4.6129422,-0.049092,0.058340,0.050261,-0.019848,-8.253559,-47.740311
4.6323271,-0.031764,0.035400,0.040011,-0.030550,-8.504608,-30.035782
4.6517119,-0.021514,0.063587,0.075764,0.003272,-10.001123,-44.750092
4.6710939,-0.054827,0.050287,0.034032,-0.035157,-7.671063,-44.443115
4.6904759,-0.011508,0.053093,0.057460,-0.015266,-10.173397,-32.411911
4.7098598,-0.036035,0.070176,0.063683,-0.007883,-9.248840,-53.021729
4.7292428,-0.041648,0.058950,0.000963,-0.069616,-8.403240,-46.619415
4.7486267,-0.023833,0.056754,0.093945,0.021744,-9.797332,-40.295654
4.7680097,-0.067639,0.042233,0.041109,-0.026408,-6.831554,-43.040192
4.7873945,-0.033107,0.045894,0.070395,-0.000694,-8.931315,-36.342300
4.8067765,-0.053851,0.039549,0.086868,0.017749,-7.799691,-38.836334
4.8261580,-0.063246,0.034546,0.035740,-0.031831,-6.837935,-38.723907
4.8455400,-0.042136,0.042477,0.102609,0.032246,-8.551190,-37.215973
4.8649225,-0.063124,0.042355,0.057216,-0.010919,-7.193182,-42.219803
4.8843036,-0.056047,0.054802,0.072225,0.002781,-7.932972,-47.050827
4.9036865,-0.044943,0.037840,0.072713,0.002945,-8.118056,-35.629669
4.9230690,-0.044577,0.044552,0.065758,-0.004323,-8.281277,-39.006683
4.9424515,-0.038354,0.046626,0.077228,0.006489,-8.719108,-38.405106
4.9618340,-0.041160,0.031007,0.064782,-0.004901,-8.045444,-31.128647
4.9812155,-0.032618,0.029543,0.081987,0.011635,-8.489959,-27.421158
5.0005970,-0.052020,0.042599,0.077960,0.008577,-7.916926,-39.891022
5.0199795,-0.038720,0.035522,0.050139,-0.019924,-8.225352,-32.539246
5.0393610,-0.028592,0.053459,0.095165,0.023383,-9.478189,-39.598129
5.0587435,-0.060806,0.050775,0.037326,-0.031281,-7.368022,-45.830994
5.0781264,-0.010044,0.052483,0.068930,-0.003875,-10.267763,-31.192856
5.0975094,-0.050922,0.038816,0.069418,0.000158,-7.823261,-37.746902
5.1168909,-0.027982,0.038572,0.034764,-0.036224,-8.770941,-30.292160
5.1362734,-0.072642,0.047236,0.086746,0.019240,-6.988089,-46.155258
5.1556559,-0.023223,0.044185,0.014874,-0.056652,-9.098779,-31.645950
5.1750379,-0.061416,0.060537,0.100534,0.031301,-7.901712,-50.927277
5.1944213,-0.073008,0.050775,-0.007822,-0.074679,-6.323223,-47.812317
5.2138047,-0.038354,0.047846,0.105782,0.034882,-8.894199,-39.107452
5.2331872,-0.050434,0.035766,0.060267,-0.008832,-7.706147,-36.148666
5.2525659,-0.061782,0.039183,0.046478,-0.021574,-7.114045,-40.478714
5.2719445,-0.034571,0.054435,0.084061,0.012714,-9.141796,-42.036987
5.2913251,-0.054583,0.057608,0.043794,-0.025731,-7.891317,-48.308182
5.3107076,-0.036767,0.044063,0.088820,0.018019,-8.789286,-36.467972
5.3300900,-0.037011,0.039793,0.072225,0.001706,-8.566931,-34.200348
5.3494711,-0.047139,0.035278,0.057948,-0.011414,-7.844063,-35.001755
5.3688536,-0.044089,0.049799,0.068320,-0.002030,-8.451375,-41.766418
5.3882360,-0.045431,0.053825,0.054044,-0.016271,-8.389540,-44.382767
5.4076200,-0.047383,0.055290,0.068320,-0.001934,-8.392970,-45.647705
5.4270005,-0.023711,0.052727,0.068686,-0.003323,-9.593115,-37.407516
5.4463820,-0.025785,0.034058,0.070883,-0.000160,-8.902073,-26.964569
