Keuwl Accelerometer Data File
2021-05-23 11-19-03

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
4.9718146,-0.067723,-0.007077,0.973259,0.975638,4.002033,185.966003
4.9912376,-0.052592,-0.012446,0.975455,0.976951,3.171200,193.314590
5.0106597,-0.058083,-0.024649,0.964473,0.966535,3.743033,202.994904
5.0300808,-0.072238,-0.015375,0.975089,0.977882,4.331467,192.015427
5.0495014,-0.065893,-0.008664,0.977041,0.979299,3.891336,187.490372
5.0689249,-0.052348,-0.000976,0.979604,0.981002,3.059343,181.068329
5.0883455,-0.048687,0.006467,0.973258,0.974497,2.888934,172.433578
5.1077666,-0.046735,0.011226,0.980092,0.981270,2.807562,166.492950
5.1271873,-0.037705,0.015619,0.995467,0.996303,2.347687,157.498734
5.1466088,-0.043562,0.020256,0.982898,0.984072,2.798273,155.062241
5.1660290,-0.062110,0.038071,0.978628,0.981335,4.257310,148.493088
5.1854506,-0.038925,0.021110,0.966425,0.967439,2.623460,151.528152
5.2048707,-0.062232,0.013301,0.953857,0.955977,3.816852,167.935928
5.2242904,-0.049419,0.040512,0.975333,0.977424,3.748574,140.656708
5.2437100,-0.038437,0.039902,0.978017,0.979585,3.242263,133.929169
5.2631311,-0.043562,0.039292,0.981312,0.983064,3.421138,137.950775
5.2825513,-0.031360,0.035997,0.984485,0.985642,2.776362,131.061935
5.3019719,-0.029530,0.029164,0.982410,0.983286,2.419132,135.357346
5.3213935,-0.046857,0.044783,0.987779,0.989904,3.754211,136.296753
5.3408136,-0.030018,0.046491,0.989488,0.991034,3.201123,122.849083
5.3602333,-0.019890,0.034411,0.985339,0.986140,2.309866,120.028519
5.3796539,-0.027455,0.039292,0.989854,0.991014,2.772341,124.944221
5.3990750,-0.021964,0.044539,1.000836,1.002067,2.840625,116.250244
5.4184976,-0.019524,0.032336,0.983752,0.984477,2.198913,121.122467
5.4379177,-0.024039,0.046491,0.987779,0.989165,3.033059,117.341690
5.4573407,-0.024405,0.040634,0.984485,0.985625,2.756479,120.989052
5.4767642,-0.023184,0.041976,0.993148,0.994305,2.764280,118.912994
5.4961858,-0.015741,0.019890,0.979848,0.980176,1.482793,128.358475
5.5156054,-0.031970,0.024283,0.988267,0.989082,2.326247,142.781799
5.5350289,-0.045271,0.044905,0.970208,0.972301,3.760152,135.232590
5.5544505,-0.039170,0.029530,0.972770,0.974006,2.886765,142.987579
5.5738721,-0.047223,0.023062,0.972648,0.974067,3.092818,153.970413
5.5932913,-0.033312,0.034045,0.975943,0.977105,2.794143,134.377243
5.6127105,-0.039292,0.014643,0.966181,0.967090,2.484986,159.561050
5.6321292,-0.058205,0.022818,0.973014,0.975021,3.676315,158.593155
5.6515498,-0.051250,0.020500,0.970330,0.971899,3.255821,158.198593
5.6709714,-0.053568,0.014521,0.973136,0.974718,3.264228,164.833267
5.6903925,-0.061256,0.019280,0.988023,0.990108,3.718786,162.529068
5.7098117,-0.060036,0.003661,0.968866,0.970731,3.552367,176.510681
5.7292328,-0.056741,0.013179,0.979604,0.981334,3.403005,166.924423
5.7486534,-0.057595,0.018914,0.987779,0.989638,3.511901,161.820343
5.7680740,-0.056619,0.008786,0.974845,0.976527,3.363656,171.179626
5.7874961,-0.063818,0.008786,0.992416,0.994505,3.714044,172.161514
5.8069191,-0.049541,0.001830,0.990952,0.992191,2.864027,177.884125
5.8263397,-0.057351,0.014033,0.993514,0.995267,3.400991,166.250946
5.8457623,-0.054788,0.000976,0.971306,0.972851,3.228951,178.979248
5.8651814,-0.043562,0.004027,0.981556,0.982530,2.551980,174.718765
5.8846011,-0.039902,0.009396,0.979238,0.980095,2.397106,166.749710
5.9040208,-0.057351,-0.001708,0.976919,0.978603,3.361268,181.706177
5.9234390,-0.051738,0.006955,0.994247,0.995616,3.005568,172.343399
5.9428563,-0.055155,-0.006467,0.978139,0.979715,3.249380,186.687775
5.9622760,-0.063086,0.004515,0.985339,0.987367,3.672692,175.906509
5.9816952,-0.051006,0.010982,0.977041,0.978433,3.056718,167.849091
6.0011153,-0.072238,-0.005369,0.969232,0.971935,4.274160,184.250656
6.0205340,-0.083708,0.009762,0.971306,0.974955,4.958830,173.348328
6.0399528,-0.044417,0.006223,0.977895,0.978923,2.625996,172.024216
6.0593715,-0.051494,0.001342,0.970818,0.972184,3.037251,178.506851
6.0787911,-0.057717,0.004271,0.970940,0.972663,3.411223,175.768066
6.0982113,-0.046979,0.009884,0.981922,0.983095,2.799043,168.118835
6.1176310,-0.045271,0.003051,0.983508,0.984554,2.641380,176.144928
6.1370525,-0.056375,0.006833,0.976431,0.978081,3.328432,173.088776
6.1564727,-0.033556,0.007565,0.983630,0.984232,2.002911,167.294830
6.1758924,-0.046857,0.002318,0.968255,0.969391,2.773964,177.167358
6.1953120,-0.036607,0.016473,0.979970,0.980792,2.345685,155.772263
6.2147307,-0.047955,0.010494,0.980580,0.981808,2.865940,167.656570
6.2341509,-0.038681,0.007809,0.969964,0.970766,2.329694,168.585831
6.2535691,-0.051250,0.014643,0.991196,0.992628,3.078034,164.054596
6.2729888,-0.053812,0.002562,0.983996,0.985470,3.133816,177.273682
6.2924066,-0.051860,0.009762,0.997785,0.999180,3.027374,169.339645
6.3118272,-0.047223,0.010616,0.990708,0.991890,2.797014,167.330185
6.3312469,-0.068089,0.011958,0.983630,0.986057,4.020244,170.038895
6.3506670,-0.041732,-0.002685,0.990464,0.991346,2.417594,183.680618
6.3700852,-0.067357,0.009640,0.997907,1.000224,3.900685,171.855362
6.3895035,-0.061988,0.001220,0.988999,0.990941,3.587141,178.872269
6.4089227,-0.043562,0.006955,0.988755,0.989739,2.554586,170.928497
6.4283438,-0.052958,0.007077,0.962154,0.963637,3.178353,172.388062
6.4477639,-0.059791,0.012080,0.978750,0.980649,3.566284,168.577682
6.4671841,-0.056131,0.001342,0.979238,0.980846,3.281575,178.630142
6.4866033,-0.062720,0.002929,0.976919,0.978935,3.677487,177.326660
6.5060244,-0.068577,0.012446,0.974113,0.976603,4.092516,169.713104
6.5254455,-0.063940,-0.002196,0.971672,0.973776,3.767124,181.967407
6.5448685,-0.063818,0.011714,0.968744,0.970914,3.831854,169.598770
6.5642900,-0.084440,0.010860,0.951416,0.955218,5.113394,172.671265
6.5837107,-0.066381,-0.010494,0.965449,0.967785,3.981970,188.983444
6.6031299,-0.061744,0.011348,0.971062,0.973089,3.698935,169.585587
6.6225481,-0.056741,0.008786,0.971550,0.973245,3.382172,171.198288
6.6419663,-0.041854,0.005003,0.979116,0.980023,2.465137,173.183578
6.6613865,-0.039536,0.000244,0.960080,0.960894,2.358168,179.646332
6.6808076,-0.040024,0.018914,0.977285,0.978287,2.593519,154.706406
6.7002296,-0.031482,0.006467,0.983142,0.983667,1.872312,168.391434
6.7196503,-0.030018,0.001708,0.963253,0.963722,1.787831,176.742783
6.7390709,-0.022208,0.005247,0.972038,0.972306,1.344794,166.706848
6.7584896,-0.015619,0.000488,0.960934,0.961061,0.931672,178.210083
6.7779093,-0.018426,0.004759,0.978628,0.978813,1.113994,165.518234
6.7973299,-0.026235,-0.001464,0.989121,0.989470,1.521614,183.194595
6.8167524,-0.026601,-0.000488,0.981434,0.981795,1.552804,181.051178
6.8361754,-0.029530,-0.007077,0.994491,0.994954,1.748876,193.477829
6.8555965,-0.030140,-0.018426,0.972282,0.972924,2.080837,211.438950
6.8750172,-0.031482,-0.015863,0.988755,0.989384,2.041910,206.742432
6.8944392,-0.035753,-0.014399,0.984607,0.985361,2.241754,201.936142
6.9138598,-0.057961,-0.036729,0.978261,0.980665,4.012345,212.361786
6.9332809,-0.056619,-0.032214,0.989244,0.991386,3.767488,209.638382
6.9527016,-0.054422,-0.040268,0.971062,0.973419,3.988063,216.498123
6.9721236,-0.031970,-0.031726,0.970696,0.971740,2.656676,224.780472
6.9915438,-0.067601,-0.052714,0.949830,0.953691,5.157119,217.946518
7.0109653,-0.042708,-0.050518,0.971794,0.974043,3.894153,229.788467
7.0303869,-0.018304,-0.043562,0.973380,0.974527,2.779181,247.209412
7.0498099,-0.050884,-0.052470,0.947023,0.949840,4.413307,225.879318
7.0692301,-0.010128,-0.058937,0.957883,0.959748,3.572319,260.249390
7.0886483,-0.032336,-0.055277,0.952148,0.954300,3.847816,239.672836
7.1080661,-0.012324,-0.066869,0.954345,0.956764,4.075301,259.557190
7.1274862,-0.007199,-0.055155,0.963008,0.964613,3.305708,262.563171
7.1469064,-0.013667,-0.068943,0.943851,0.946464,4.258736,258.787598
7.1663280,0.020256,-0.069797,0.951294,0.954066,4.368791,286.183258
7.1857486,0.021354,-0.060646,0.948610,0.950786,3.877473,289.397797
