Keuwl Accelerometer Data File
2021-04-11 16-40-05

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
2.4242306,-0.052714,0.133372,0.972404,0.982923,8.389558,111.566040
2.4436250,-0.060768,0.141547,0.985705,0.997668,8.881993,113.234352
2.4630194,-0.054056,0.137032,0.973380,0.984464,8.605694,111.528198
2.4824150,-0.056985,0.142645,0.989122,1.000978,8.827282,111.776054
2.5018094,-0.051494,0.139595,0.977163,0.988426,8.657756,110.248062
2.5212038,-0.058205,0.142401,0.976309,0.988355,8.954492,112.231812
2.5405989,-0.050030,0.150455,0.976309,0.989100,9.224433,108.393112
2.5599952,-0.057595,0.141669,0.991684,1.003406,8.766609,112.124008
2.5793900,-0.052470,0.147892,0.964107,0.976794,9.244777,109.533951
2.5987823,-0.053080,0.150211,0.992538,1.005243,9.118825,109.461945
2.6181741,-0.050030,0.149845,0.971428,0.984190,9.236717,108.462936
2.6375661,-0.054666,0.149967,0.982654,0.995534,9.226371,110.028015
2.6569583,-0.050762,0.149479,0.979604,0.992242,9.154506,108.757065
2.6763506,-0.058083,0.149601,0.974723,0.987845,9.349437,111.218925
2.6957426,-0.055033,0.154726,0.979848,0.993514,9.514278,109.579369
2.7151349,-0.056009,0.147648,0.975821,0.988516,9.192314,110.773682
2.7345278,-0.054300,0.150089,0.969232,0.982286,9.351328,109.889549
2.7539222,-0.056741,0.156800,0.989121,1.003079,9.569203,109.893555
2.7733176,-0.054544,0.142035,0.976187,0.987973,8.858827,111.007820
2.7927108,-0.051128,0.144110,0.972526,0.984474,8.935471,109.533875
2.8121052,-0.054422,0.148136,0.991074,1.003560,9.047720,110.172348
2.8315005,-0.058449,0.143377,0.974845,0.987064,9.024845,112.178734
2.8508937,-0.041610,0.139717,0.983508,0.994254,8.431330,106.584404
2.8702869,-0.060768,0.147770,0.988633,1.001461,9.180464,112.353951
2.8896821,-0.038803,0.137520,0.980336,0.990695,8.292803,105.757210
2.9090760,-0.045149,0.134348,0.981190,0.991374,8.219435,108.575340
2.9284706,-0.048443,0.144232,0.984973,0.996655,8.781139,108.565727
2.9478643,-0.039047,0.129833,0.994857,1.004052,7.760381,106.738754
2.9672582,-0.039170,0.132883,0.969476,0.979324,8.132383,106.423714
2.9866507,-0.036241,0.133982,0.985705,0.995429,8.015084,105.135834
3.0060449,-0.047101,0.128247,0.981800,0.991260,7.922113,110.166733
3.0254412,-0.025503,0.127270,0.964717,0.973410,7.662984,101.331062
3.0448370,-0.042708,0.120681,0.989976,0.998218,7.368121,109.488503
3.0642312,-0.028187,0.123122,0.981922,0.990012,7.329835,102.895042
3.0836256,-0.027699,0.118607,0.977773,0.985330,7.100587,103.145203
3.1030202,-0.030628,0.120681,0.979115,0.987000,7.246977,104.240532
3.1224148,-0.031360,0.131419,0.984729,0.993954,7.812434,103.421265
3.1418083,-0.028309,0.124220,0.973014,0.981320,7.459773,102.838318
3.1612003,-0.032580,0.115800,0.964595,0.972067,7.108733,105.713882
3.1805928,-0.047955,0.120193,0.983752,0.992227,7.493891,111.751251
3.1999855,-0.048077,0.118119,0.969964,0.978311,7.490145,112.147537
3.2193782,-0.034533,0.112750,0.984363,0.991400,6.831074,107.028625
3.2387717,-0.037705,0.117509,0.991562,0.999212,7.094534,107.789993
3.2581642,-0.042586,0.110675,0.985705,0.992813,6.860012,111.045975
3.2775578,-0.029164,0.103476,0.977773,0.983666,6.274511,105.739937
3.2969520,-0.043684,0.106282,0.992294,0.998925,6.605567,112.343735
3.3163471,-0.036241,0.103232,0.981434,0.987514,6.360973,109.344330
3.3357430,-0.025991,0.087979,0.981068,0.985348,5.342104,106.458351
3.3551362,-0.036607,0.098595,0.980702,0.986325,6.121061,110.369316
3.3745289,-0.036607,0.102866,0.978383,0.984457,6.367720,109.589218
3.3939221,-0.025991,0.087613,0.981800,0.986044,5.317803,106.523376
3.4133162,-0.029164,0.091151,0.964961,0.969695,5.663962,107.741890
3.4327092,-0.043928,0.096765,0.977773,0.983531,6.202828,114.416733
3.4521019,-0.039902,0.092006,0.964839,0.970037,5.934023,113.445747
3.4714925,-0.035631,0.082488,0.978261,0.982379,5.247923,113.362053
3.4908848,-0.035997,0.086515,0.970696,0.975208,5.513880,112.591164
3.5102770,-0.035997,0.092494,0.993392,0.998338,5.705575,111.265091
3.5296698,-0.026723,0.078095,0.974235,0.977725,4.842742,108.890305
3.5490649,-0.039780,0.071506,0.981556,0.984961,4.765346,119.087799
3.5684595,-0.036119,0.080901,0.973258,0.977283,5.201419,114.058640
3.5878544,-0.031360,0.078705,0.989976,0.993594,4.891486,111.724792
3.6072478,-0.021720,0.064794,0.983630,0.986001,3.974291,108.532005
3.6266408,-0.027089,0.075899,0.985217,0.988507,4.676213,109.642151
3.6460350,-0.012812,0.083342,0.981190,0.984806,4.911790,98.739861
3.6654315,-0.024283,0.060280,0.995467,0.997586,3.735125,111.941254
3.6848259,-0.016107,0.062598,0.973747,0.975890,3.797719,104.429749
3.7042208,-0.017693,0.071140,0.994491,0.997189,4.215843,103.966850
3.7236159,-0.019524,0.062720,0.977773,0.979977,3.843437,107.290535
3.7430108,-0.003173,0.057839,0.979726,0.981437,3.383677,93.139664
3.7624032,-0.017449,0.061378,0.977163,0.979244,3.736173,105.870148
3.7817972,-0.016107,0.061866,0.983630,0.985706,3.718522,104.593269
3.8011920,-0.001342,0.046125,0.978750,0.979837,2.699289,91.666870
3.8205874,-0.019402,0.053690,0.993880,0.995519,3.287476,109.868011
3.8399796,-0.017083,0.049175,0.982288,0.983667,3.033639,109.156952
3.8593738,-0.007077,0.051738,0.977773,0.979167,3.057038,97.789284
3.8787677,-0.022086,0.048443,0.973991,0.975445,3.128814,114.509163
3.8981602,-0.027089,0.042464,0.979604,0.980898,2.943441,122.535072
3.9175515,-0.020500,0.046979,0.986559,0.987890,2.974140,113.574707
3.9369428,-0.026479,0.028431,0.979726,0.980496,2.270900,132.963684
3.9563348,-0.042098,0.047467,0.986071,0.988110,3.681478,131.569489
3.9757257,-0.020256,0.042586,0.964229,0.965381,2.799952,115.437851
3.9951174,-0.036729,0.027943,0.978139,0.979228,2.701319,142.736221
4.0145097,-0.033068,0.028675,0.965083,0.966075,2.596763,139.069519
4.0339031,-0.036241,0.036485,0.971184,0.972544,3.030993,134.807739
4.0532951,-0.041000,0.040634,0.966303,0.968026,3.418618,135.256927
4.0726886,-0.037827,0.053690,0.968988,0.971211,3.877574,125.166435
4.0920825,-0.045149,0.061622,0.960324,0.963358,4.548164,126.229240
4.1114783,-0.022086,0.040390,0.941532,0.942657,2.799113,118.671066
4.1308718,-0.017937,0.053446,0.973014,0.974646,3.315997,108.552597
4.1502643,-0.051494,0.060402,0.965693,0.968949,4.698696,130.448425
4.1696591,-0.035021,0.068211,0.946535,0.949636,4.631258,117.176727
4.1890545,-0.029164,0.070530,0.978505,0.981477,4.459883,112.464844
4.2084489,-0.061256,0.059669,0.944705,0.948567,5.172332,135.751572
4.2278423,-0.021354,0.067845,0.963131,0.965753,4.223548,107.471298
4.2472343,-0.029530,0.073580,0.970696,0.973929,4.669464,111.866913
4.2666283,-0.034777,0.060524,0.962154,0.964683,4.149448,119.881538
4.2860231,-0.019036,0.061500,0.984973,0.987074,3.739578,107.198540
4.3054161,-0.005247,0.057717,0.977285,0.979002,3.393788,95.194427
4.3248105,-0.010616,0.068333,1.001324,1.003709,3.950618,98.830711
4.3442049,0.010982,0.045637,0.993880,0.994988,2.703998,76.469505
4.3635974,0.008298,0.044417,1.013648,1.014655,2.552363,79.418365
4.3829904,0.023917,0.064428,0.997541,0.999906,3.941089,69.634468
4.4023833,0.027333,0.048321,0.997053,0.998597,3.186903,60.505043
4.4217763,0.022330,0.045515,1.005595,1.006872,2.886223,63.866661
4.4411702,0.021842,0.049175,1.007547,1.008983,3.057102,66.050705
4.4605632,0.037217,0.038803,0.985217,0.986683,3.123742,46.195412
4.4799562,0.017571,0.046735,0.997053,0.998302,2.866828,69.394783
4.4993501,0.015619,0.046125,0.994124,0.995316,2.804353,71.292648
4.5187445,0.014887,0.027455,0.988755,0.989249,1.809159,61.532467
4.5381379,0.001098,0.032580,0.975943,0.976487,1.913155,88.069412
4.5575309,0.008054,0.025137,1.004252,1.004599,1.505712,72.235146
4.5769234,-0.002440,0.016229,0.965083,0.965222,0.974179,98.551826
4.5963163,-0.003051,0.024039,0.992294,0.992590,1.398857,97.232376
4.6157084,-0.007687,0.004881,0.968622,0.968664,0.538503,147.587692
4.6351027,-0.004393,0.001098,0.972160,0.972171,0.266879,165.963760
4.6544962,-0.012812,0.011836,0.988999,0.989153,1.010463,137.267960
4.6738896,-0.020988,-0.010738,0.946047,0.946341,1.427522,207.095551
4.6932817,-0.012202,-0.013423,0.978994,0.979162,1.061463,227.726303
4.7126746,-0.012690,-0.021354,0.957639,0.957962,1.485826,239.277588
4.7320671,-0.019280,-0.033434,0.961178,0.961953,2.299421,240.030426
4.7514596,-0.031482,-0.028798,0.975211,0.976144,2.505225,222.450058
4.7708521,-0.023184,-0.029286,0.954467,0.955197,2.241055,231.632523
4.7902451,-0.034411,-0.027821,0.959836,0.960855,2.639601,218.955917
4.8096399,-0.008298,-0.050030,0.934821,0.936196,3.105263,260.583008
4.8290339,-0.024039,-0.041244,0.978261,0.979425,2.793723,239.764648
4.8484306,-0.043684,-0.028309,0.918226,0.919700,3.244677,212.945038
4.8678265,-0.023551,-0.044661,0.961178,0.962503,3.006936,242.196320
4.8872247,-0.030872,-0.061622,0.930794,0.933343,4.234847,243.389587
4.9066195,-0.014521,-0.036729,0.967279,0.968085,2.338164,248.428696
4.9260144,-0.004271,-0.039780,0.951538,0.952379,2.407616,263.872070
4.9454083,-0.006223,-0.060768,0.950196,0.952157,3.678339,264.152740
4.9648004,0.010860,-0.044783,0.983264,0.984344,2.683215,283.631470
4.9841914,0.004759,-0.029042,0.995101,0.995536,1.693966,279.306091
5.0035834,0.008420,-0.059425,0.952881,0.954769,3.604131,278.064209
5.0229769,0.010128,-0.043074,1.016699,1.017661,2.492143,283.231476
5.0423698,0.011470,-0.024649,0.965449,0.965832,1.612890,294.954742
5.0617623,0.038559,-0.048077,1.008523,1.010404,3.496872,308.730682
5.0811553,-0.012568,-0.035021,0.995223,0.995918,2.141100,250.257690
5.1005483,0.038559,-0.035143,0.973259,0.974656,3.068416,317.654205
5.1199427,0.004515,-0.025381,1.036955,1.037275,1.424228,280.086517
5.1393371,0.008176,-0.047223,0.961422,0.962616,2.853756,279.822052
5.1587305,0.020744,-0.029896,1.012550,1.013204,2.058140,304.755920
5.1781254,0.006833,-0.015375,0.976675,0.976820,0.986951,293.962494
5.1975212,0.002318,-0.046369,0.990952,0.992039,2.682339,272.862396
5.2169132,0.003295,-0.033556,0.968378,0.968964,1.994196,275.607422
5.2363048,-0.008420,-0.016595,0.999372,0.999545,1.066795,243.098907
5.2556992,-0.003905,-0.044417,0.958494,0.959530,2.663372,264.975922
5.2750940,-0.007932,-0.035753,0.983875,0.984556,2.131665,257.491913
5.2944880,-0.018792,-0.031970,0.965205,0.965917,2.200248,239.553574
5.3138800,-0.006711,-0.048565,0.992294,0.993504,2.828539,262.132080
5.3332729,0.009152,-0.041366,0.994368,0.995271,2.439677,282.475098
5.3526692,0.002440,-0.037217,0.974357,0.975070,2.192138,273.751740
5.3720651,-0.020500,-0.040268,0.969476,0.970528,2.668512,243.019775
5.3914580,-0.026357,-0.035875,0.971550,0.972569,2.623385,233.695496
5.4108515,-0.015253,-0.039047,0.966425,0.967334,2.483804,248.663147
5.4302449,-0.036241,-0.037583,0.958494,0.959915,3.117908,226.041626
5.4496360,-0.034899,-0.028431,0.974357,0.975396,2.645083,219.169205
5.4690318,-0.027089,-0.033434,0.942264,0.943247,2.614716,230.984955
5.4884253,-0.047589,-0.029774,0.937018,0.938698,3.428455,212.031784
5.5078187,-0.051128,-0.036729,0.963741,0.965795,3.737326,215.692596
5.5272117,-0.068821,-0.030384,0.951782,0.954751,4.519304,203.820953
5.5466042,-0.005247,-0.033434,0.955931,0.956530,2.027675,261.081055
