Keuwl Accelerometer Data File
2021-04-11 16-46-11

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
2.4429202,-0.074127,0.051645,0.000590,-0.011878,-6.060725,-82.563965
2.4623101,-0.081448,0.057258,0.009864,-0.002436,-5.555975,-91.609146
2.4817002,-0.073150,0.054574,0.014745,0.002277,-6.067155,-94.761017
2.5010898,-0.076079,0.052377,-0.002705,-0.015139,-5.934778,-83.369186
2.5204761,-0.079740,0.055306,0.009620,-0.002732,-5.690870,-88.536392
2.5398624,-0.074371,0.052133,0.018039,0.005575,-6.054570,-84.161728
2.5592499,-0.079862,0.047374,-0.012711,-0.025082,-5.730650,-66.289459
2.5786376,-0.078519,0.046764,0.015111,0.002708,-5.840216,-64.244049
2.5980234,-0.075225,0.045422,0.008766,-0.003689,-6.015476,-58.349869
2.6174121,-0.074493,0.040297,-0.008318,-0.020754,-5.938974,-39.936340
2.6368003,-0.087793,0.041517,0.009498,-0.002664,-5.248896,-55.029434
2.6561878,-0.076201,0.045788,0.003030,-0.009409,-5.956558,-60.219696
2.6755745,-0.080106,0.046520,-0.003193,-0.015560,-5.724886,-63.878296
2.6949608,-0.083766,0.048595,0.011572,-0.000718,-5.532436,-69.591736
2.7143490,-0.074981,0.053842,-0.001850,-0.014295,-5.970736,-89.479523
2.7337358,-0.076079,0.056160,0.007301,-0.005110,-5.865432,-95.150284
2.7531204,-0.083644,0.051035,0.005959,-0.006328,-5.521307,-75.499023
2.7725065,-0.071442,0.059211,0.004861,-0.007586,-5.981772,-112.787796
2.7918930,-0.081448,0.058234,0.009132,-0.003159,-5.531447,-93.784866
2.8112805,-0.086451,0.057990,0.011084,-0.001088,-5.270400,-88.966599
2.8306673,-0.063633,0.064824,-0.000264,-0.012689,-5.905112,-146.458679
2.8500559,-0.086817,0.068851,0.014989,0.002994,-4.946454,-106.231155
2.8694444,-0.082790,0.069949,0.009498,-0.002571,-5.071663,-112.311859
2.8888326,-0.062900,0.075928,0.002909,-0.009265,-5.267548,-152.650208
2.9082196,-0.085841,0.083981,0.009498,-0.002082,-4.331439,-122.744041
2.9276054,-0.078641,0.085934,0.012548,0.000876,-4.457663,-132.290802
2.9469912,-0.067659,0.086666,0.004617,-0.007166,-4.604232,-147.309982
2.9663787,-0.081082,0.094841,0.004495,-0.006734,-3.902718,-134.226364
2.9857640,-0.072174,0.099234,0.007301,-0.003862,-3.835067,-145.116699
3.0051498,-0.071198,0.101675,0.017795,0.006735,-3.741985,-146.699615
3.0245373,-0.084010,0.105091,-0.004169,-0.014767,-3.250047,-135.642746
3.0439255,-0.068635,0.118880,0.016453,0.006453,-2.777431,-151.528839
3.0633121,-0.076811,0.120100,0.001078,-0.008686,-2.558033,-145.337952
3.0826983,-0.073028,0.124493,0.010474,0.000958,-2.392326,-148.799866
3.1020832,-0.075347,0.138282,0.015477,0.007141,-1.607231,-148.809998
3.1214709,-0.072174,0.138892,-0.000874,-0.009127,-1.510517,-150.831039
3.1408589,-0.070100,0.143895,0.013891,0.006023,-1.318305,-152.447144
3.1602445,-0.073638,0.146823,0.014379,0.006839,-1.128765,-150.597992
3.1796296,-0.071442,0.149264,0.012670,0.005359,-0.994538,-152.009674
