Keuwl Accelerometer Data File
2021-04-11 16-51-16

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
2.1927898,-0.106648,0.024893,0.942753,0.949092,6.626080,166.861832
2.2121935,-0.098229,0.019646,0.998883,1.003894,5.726799,168.690063
2.2315972,-0.098595,0.008176,0.968622,0.973661,5.831867,175.259827
2.2510033,-0.084684,0.007809,0.988389,0.992041,4.917809,174.731140
2.2704077,-0.107625,0.011470,0.973259,0.979258,6.345666,173.916611
2.2898138,-0.084074,0.021110,0.969232,0.973100,5.110673,165.905075
2.3092198,-0.106038,0.018670,0.987901,0.993751,6.219999,170.014587
2.3286259,-0.089931,0.011226,0.978994,0.983180,5.288983,172.884552
2.3480330,-0.091640,0.008420,1.004008,1.008217,5.237047,174.750549
2.3674388,-0.102744,0.018304,0.954833,0.960519,6.237531,169.898880
2.3868451,-0.102256,0.015985,0.981556,0.986997,6.019169,171.115173
2.4062502,-0.101279,0.014765,0.980824,0.986150,5.957299,171.705673
2.4256544,-0.100059,0.008786,0.980336,0.985468,5.850055,174.982025
2.4450626,-0.103476,0.011226,0.970086,0.975654,6.123975,173.808167
2.4644690,-0.091396,0.015009,0.986559,0.990897,5.363301,170.674179
2.4838753,-0.116288,0.026967,0.934699,0.942291,7.278098,166.943924
2.5032806,-0.088345,0.020622,0.997541,1.001658,5.196331,166.860977
2.5226870,-0.109455,0.018426,0.954223,0.960657,6.634834,170.444473
2.5420959,-0.082854,0.013301,0.983020,0.986595,4.879175,170.880112
2.5615027,-0.107991,0.010860,0.979604,0.985598,6.322326,174.257355
2.5809093,-0.093470,0.019768,0.955809,0.960572,5.708014,168.058578
2.6003160,-0.103476,0.023795,0.982776,0.988495,6.166183,167.049805
2.6197219,-0.099205,0.017449,0.962642,0.967898,5.973499,170.024185
2.6391273,-0.094324,0.014033,0.990220,0.994801,5.500856,171.538116
2.6585319,-0.117142,0.007687,0.973380,0.980434,6.876946,176.245346
2.6779370,-0.096398,0.013301,0.980092,0.984911,5.670222,172.144226
2.6973436,-0.114702,0.014643,0.966059,0.972955,6.825559,172.724991
2.7167485,-0.112628,0.019402,0.983020,0.989641,6.631464,170.225906
2.7361536,-0.099449,0.018914,0.967157,0.972441,5.975337,169.231857
2.7555585,-0.109089,0.007687,0.993636,0.999636,6.280695,175.969040
2.7749653,-0.104574,0.013057,0.967889,0.973610,6.214007,172.883209
2.7943716,-0.105062,0.000610,0.998029,1.003544,6.009489,179.667282
2.8137770,-0.108723,0.020744,0.955321,0.961712,6.608862,169.197968
2.8331811,-0.092006,0.018059,0.987169,0.991612,5.425709,168.894806
2.8525851,-0.116410,0.018670,0.968622,0.975770,6.939751,170.888641
2.8719895,-0.083586,0.018426,0.975943,0.979689,5.012157,167.568649
2.8913937,-0.112994,0.007443,0.981312,0.987824,6.582549,176.231094
2.9107995,-0.097131,0.008054,0.973014,0.977883,5.720088,175.260193
2.9302061,-0.092250,0.010860,0.971794,0.976223,5.459913,173.285767
2.9496112,-0.105794,0.012446,0.964351,0.970216,6.303442,173.290161
2.9690168,-0.087125,0.008298,0.995467,0.999306,5.024377,174.559662
2.9884243,-0.107137,0.009274,0.972038,0.977969,6.312984,175.052795
3.0078325,-0.098107,-0.003173,1.001324,1.006123,5.598707,181.852203
3.0272388,-0.105184,-0.000366,0.986803,0.992393,6.084280,180.199402
3.0466459,-0.105306,0.002807,0.983508,0.989134,6.113658,178.473358
3.0660536,-0.108723,0.009518,0.966303,0.972447,6.443938,174.996964
3.0854585,-0.104818,0.014887,0.969842,0.975603,6.229857,171.916595
3.1048641,-0.114092,0.005369,0.972892,0.979574,6.695887,177.305710
3.1242704,-0.100547,0.003905,0.975333,0.980510,5.890225,177.776031
3.1436763,-0.101157,-0.005735,0.971550,0.976819,5.953679,183.244904
3.1630814,-0.119095,-0.009274,0.984119,0.991342,6.920873,184.452576
3.1824856,-0.078705,0.001830,0.961666,0.964883,4.680023,178.667786
3.2018929,-0.117997,0.018059,0.966181,0.973527,7.043112,171.298370
3.2212977,-0.108479,0.004759,0.956053,0.962200,6.479564,177.488068
3.2407019,-0.069797,-0.002562,0.991928,0.994384,4.027690,182.102570
3.2601063,-0.132761,-0.003295,0.957883,0.967046,7.893244,181.421570
3.2795119,-0.073946,-0.011958,0.990830,0.993657,4.323365,189.186127
3.2989185,-0.106160,-0.012202,0.996321,1.002035,6.121766,186.556946
3.3183248,-0.107869,0.005003,0.934943,0.941159,6.588386,177.344513
3.3377311,-0.079925,0.007321,0.997419,1.000643,4.600534,174.766144
3.3571377,-0.111773,0.005979,0.950684,0.957251,6.715044,176.937973
3.3765450,-0.089199,-0.003783,0.981922,0.985973,5.195238,182.428329
3.3959498,-0.112750,-0.009762,0.973014,0.979574,6.634273,184.948334
3.4153554,-0.089931,-0.009884,0.991074,0.995195,5.215940,186.271927
3.4347630,-0.131541,-0.010250,0.986437,0.995221,7.618317,184.455597
