Keuwl Accelerometer Data File
2021-05-23 11-16-38

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
3.2235608,0.121535,0.023551,0.942264,0.950362,7.484720,10.966582
3.2429798,0.119827,0.003051,0.952881,0.960390,7.169764,1.458335
3.2623975,0.118973,-0.014155,0.959836,0.967285,7.115160,353.215179
3.2818165,0.117386,-0.025381,0.952758,0.960298,7.184497,347.799530
3.3012362,0.118241,-0.048443,0.954955,0.963466,7.621305,337.721039
3.3206568,0.111529,-0.061866,0.965937,0.974321,7.521622,330.982666
3.3400767,0.119827,-0.076875,0.958250,0.968767,8.450569,327.317871
3.3594940,0.119095,-0.080901,0.980214,0.990731,8.355903,325.811615
3.3789148,0.101890,-0.098717,0.949342,0.959884,8.499278,315.906067
3.3983338,0.107625,-0.092128,0.971550,0.981825,8.296329,319.436188
3.4177527,0.111651,-0.105062,0.954589,0.966822,9.123996,316.741577
3.4371705,0.108967,-0.103232,0.965571,0.977168,8.836135,316.548157
3.4565895,0.108479,-0.099327,0.986925,0.997825,8.476511,317.521667
3.4760094,0.106160,-0.114336,0.955443,0.968098,9.274405,312.876556
3.4954290,0.108845,-0.114702,0.978505,0.991200,9.179585,313.499146
3.5148480,0.114946,-0.110431,0.977773,0.990681,9.258966,316.147614
3.5342681,0.108845,-0.114580,0.974723,0.987451,9.209550,313.529602
3.5536880,0.110919,-0.118485,0.989365,1.002589,9.316163,313.111145
3.5731077,0.111163,-0.107503,0.988999,1.001016,8.886902,315.959106
3.5925257,0.122756,-0.118607,0.963741,0.978740,10.043848,315.984772
3.6119459,0.123366,-0.121657,0.996077,1.011033,9.867529,315.399475
3.6313663,0.116776,-0.117875,0.977529,0.991511,9.633515,314.731842
3.6507864,0.133738,-0.120803,0.998151,1.014290,10.234680,317.908966
3.6702054,0.143011,-0.111529,1.000714,1.017015,10.272207,322.050629
3.6896260,0.150577,-0.119339,0.973015,0.991803,11.170027,321.601593
3.7090454,0.148747,-0.123854,0.992050,1.010756,11.040310,320.217560
3.7284670,0.162901,-0.124464,0.972038,0.993422,11.909413,322.618561
3.7478864,0.154482,-0.122878,0.973747,0.993552,11.459339,321.500610
3.7673068,0.161437,-0.120193,0.975943,0.996480,11.652627,323.331573
3.7867267,0.165952,-0.106526,0.956541,0.976657,11.648855,327.303101
3.8061478,0.159607,-0.111895,0.966181,0.985647,11.406067,324.966858
3.8255680,0.142889,-0.101767,0.943729,0.959895,10.530259,324.541077
3.8449891,0.122023,-0.083708,0.938604,0.950197,8.959208,325.549866
3.8644078,0.140205,-0.099815,0.917006,0.933017,10.629768,324.552032
3.8838263,0.127392,-0.105428,0.934699,0.949214,10.032543,320.389313
3.9032443,0.124830,-0.100913,0.942631,0.956200,9.664038,321.047699
