Keuwl Accelerometer Data File
2021-04-11 16-32-20

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
3.8750601,-0.114824,0.451731,0.863681,0.981423,28.354027,104.261803
3.8944378,-0.107014,0.452219,0.844036,0.963509,28.836248,103.313744
3.9138143,-0.107625,0.452341,0.854286,0.972625,28.558430,103.383438
3.9331887,-0.119095,0.453805,0.858068,0.977959,28.668827,104.704880
3.9525635,-0.125928,0.456245,0.882473,1.001387,28.206406,105.430016
3.9719379,-0.117264,0.436844,0.920910,1.025992,26.158150,105.026009
3.9913127,-0.126538,0.419150,0.897726,0.998805,25.999182,106.798660
4.0106893,-0.136666,0.413049,0.877104,0.979081,26.382872,108.307907
4.0300636,-0.135934,0.408290,0.890771,0.989268,25.784824,108.414398
4.0494375,-0.132517,0.414635,0.912613,1.011111,25.500153,107.723869
4.0688124,-0.118729,0.415124,0.934577,1.029494,24.796627,105.960968
4.0881853,-0.107869,0.410731,0.949586,1.040216,24.094406,104.715073
4.1075587,-0.079193,0.414880,0.958982,1.047875,23.770422,100.806755
4.1269321,-0.054056,0.429400,0.952270,1.046005,24.440918,97.175110
4.1463065,-0.037461,0.446484,0.929818,1.032140,25.728067,94.796036
4.1656804,-0.023673,0.457832,0.902119,1.011923,26.938997,92.959885
4.1850557,-0.020500,0.459418,0.866610,0.981070,27.953098,92.554932
4.2044306,-0.031360,0.459784,0.835250,0.953954,28.887875,93.901871
4.2238069,-0.035753,0.461981,0.810113,0.933267,29.768337,94.425323
4.2431812,-0.039536,0.462225,0.782658,0.909818,30.656897,94.888794
4.2625542,-0.048321,0.460150,0.787051,0.912974,30.449823,95.994766
4.2819295,-0.065405,0.443311,0.827929,0.941418,28.424110,98.392670
4.3013067,-0.084684,0.412439,0.859655,0.957227,26.094772,101.603020
4.3206801,-0.101157,0.384130,0.864048,0.950982,24.689512,104.753418
4.3400555,-0.107137,0.363386,0.859411,0.939209,23.789097,106.427032
4.3594298,-0.119339,0.347645,0.857336,0.932804,23.205799,108.946236
4.3788037,-0.120681,0.337151,0.829393,0.903398,23.352734,109.694534
4.3981762,-0.113848,0.365216,0.815970,0.901195,25.118488,107.313683
4.4175515,-0.103110,0.382787,0.857458,0.944665,24.812664,105.075699
4.4369268,-0.103720,0.356918,0.908464,0.981558,22.251127,106.203773
4.4563022,-0.094812,0.337517,0.908464,0.973763,21.101841,105.690643
4.4756761,-0.073336,0.376930,0.910294,0.987973,22.871939,101.009995
4.4950528,-0.040268,0.428058,0.956419,1.048615,24.205782,95.374039
4.5144277,-0.018548,0.426228,1.000470,1.087637,23.094889,92.491692
4.5338044,-0.012202,0.417930,0.984851,1.069928,23.003143,91.672394
4.5531797,-0.027211,0.411951,0.984607,1.067658,22.748453,93.779152
4.5725565,-0.032946,0.408900,1.033782,1.112200,21.644180,94.606537
4.5919328,-0.035631,0.403531,1.077466,1.151104,20.605047,95.045990
4.6113100,-0.044539,0.384252,1.051964,1.120830,20.189297,96.611641
4.6306853,-0.069553,0.373392,0.978993,1.050089,21.204464,100.551811
4.6500602,-0.078705,0.383886,0.903583,0.984899,23.445658,101.586349
4.6694345,-0.070774,0.387180,0.859167,0.945032,24.613136,100.358864
4.6888061,-0.076021,0.390597,0.855628,0.943633,24.941677,101.013603
4.7081795,-0.075166,0.401213,0.904193,0.992062,24.296545,100.611237
4.7275548,-0.052348,0.398162,0.947634,1.029215,22.966299,97.489952
4.7469292,-0.042586,0.398284,0.960690,1.040850,22.633429,96.103104
4.7663045,-0.026357,0.402921,0.962398,1.043672,22.760895,93.742668
