Keuwl Accelerometer Data File
2021-05-23 11-13-36

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
2.2136540,0.040268,0.128003,0.991806,1.000842,7.705050,72.537193
2.2330711,0.042220,0.123488,0.970330,0.979067,7.660089,71.124580
2.2524896,0.040390,0.124708,0.988999,0.997649,7.550162,72.054169
2.2719083,0.046979,0.126538,0.982898,0.992123,7.819315,69.631889
2.2913251,0.043928,0.130199,0.973747,0.983394,8.032235,71.355888
2.3107421,0.044539,0.140083,0.983020,0.993950,8.504522,72.362236
2.3301611,0.046857,0.139351,0.971916,0.982973,8.601676,71.414665
2.3495777,0.042464,0.141059,0.974235,0.985309,8.598455,73.246208
2.3689938,0.042830,0.148624,0.984241,0.996320,8.930963,73.924217
2.3884113,0.051738,0.146062,0.974601,0.986842,9.033984,70.494888
2.4078307,0.050396,0.146794,0.984729,0.996885,8.956751,71.052223
2.4272504,0.043318,0.145086,0.978872,0.990513,8.792988,73.375938
2.4466698,0.046247,0.142157,0.969232,0.980692,8.767999,71.979156
2.4660881,0.043440,0.147404,0.985949,0.997853,8.858960,73.579651
2.4855056,0.053446,0.138497,0.975089,0.986324,8.656463,68.898247
2.5049250,0.043074,0.136178,0.979238,0.989599,8.298436,72.447411
2.5243452,0.044783,0.140327,0.985095,0.996046,8.504314,72.300537
2.5437646,0.049786,0.132273,0.976309,0.986486,8.237020,69.374474
2.5631824,0.053812,0.132029,0.995101,1.005263,8.153649,67.825249
2.5826001,0.056497,0.124830,0.985949,0.995424,7.911849,65.648949
2.6020176,0.056741,0.122145,0.987901,0.997040,7.763289,65.083458
2.6214361,0.053446,0.123122,0.982288,0.991416,7.780815,66.534668
2.6408560,0.056009,0.121779,0.976309,0.985468,7.817507,65.301361
2.6602740,0.064184,0.117142,0.974357,0.983470,7.805974,61.280930
2.6796937,0.066869,0.107747,0.969720,0.977976,7.450271,58.175785
2.6991124,0.057595,0.107869,0.968622,0.976310,7.195138,61.900604
2.7185318,0.057839,0.102622,0.967523,0.974668,6.941729,60.593750
2.7379498,0.062232,0.094934,0.975211,0.981795,6.639296,56.754078
2.7573698,0.060158,0.089687,0.966913,0.972925,6.372922,56.148335
2.7767870,0.058571,0.080413,0.967035,0.972139,5.873596,53.931293
2.7962041,0.053934,0.064916,0.980580,0.984205,4.919283,50.279278
2.8156211,0.076143,0.053690,0.967889,0.972363,5.498291,35.188740
2.8350399,0.065038,0.044905,0.981678,0.984854,4.602961,34.622425
2.8544567,0.059669,0.033556,0.983630,0.986010,3.981183,29.352188
2.8738761,0.059913,0.024039,0.974113,0.976249,3.791527,21.861740
2.8932950,0.068943,0.019158,0.986193,0.988785,4.149920,15.529342
2.9127142,0.052104,0.013057,0.973259,0.974740,3.158953,14.067811
2.9321325,0.064672,0.006955,0.984729,0.986875,3.779164,6.138405
2.9515500,0.064794,-0.005979,0.969964,0.972144,3.837931,354.727753
2.9709678,0.064184,-0.008542,0.984241,0.986368,3.763900,352.419617
2.9903870,0.072238,-0.022940,0.975577,0.978517,4.442413,342.381836
3.0098052,0.068577,-0.033678,0.983753,0.986715,4.440826,333.844208
3.0292246,0.068455,-0.046613,0.975943,0.979451,4.850503,325.747986
3.0486424,0.082366,-0.039414,0.984240,0.988467,5.300272,334.428009
3.0680625,0.074800,-0.044417,0.970940,0.974829,5.119904,329.298126
3.0874810,0.066259,-0.048199,0.985461,0.988861,4.752873,323.966339
3.1068997,0.079315,-0.053934,0.969110,0.973845,5.652324,325.784302
3.1263177,0.082366,-0.052348,0.975455,0.980325,5.713402,327.561768
3.1457350,0.071628,-0.049419,0.978261,0.982124,5.083419,325.396301
3.1651528,0.070407,-0.049786,0.967767,0.971602,5.091776,324.735657
3.1845710,0.069309,-0.047711,0.977163,0.980779,4.921592,325.457245
3.2039902,0.071140,-0.052226,0.966303,0.970325,5.218306,323.716339
3.2234097,0.073824,-0.047833,0.967523,0.971514,5.194973,327.059418
3.2428269,0.074068,-0.045027,0.977529,0.981365,5.067321,328.704254
3.2622483,0.064916,-0.051372,0.968622,0.972153,4.884953,321.643555
3.2816679,0.068699,-0.047589,0.978750,0.982311,4.880460,325.288971
3.3010871,0.064306,-0.045881,0.971672,0.974878,4.647851,324.493195
3.3205051,0.063696,-0.050274,0.984851,0.988188,4.710188,321.716949
3.3399241,0.064794,-0.050518,0.980580,0.984016,4.789456,322.057861
3.3593440,0.070163,-0.041244,0.984607,0.987965,4.725302,329.551880
3.3787646,0.067479,-0.038437,0.978017,0.981096,4.539974,330.333282
3.3981824,0.073580,-0.036973,0.979238,0.982694,4.806849,333.321045
3.4176025,0.068577,-0.033190,0.975699,0.978669,4.464843,334.173676
3.4370227,0.066869,-0.037339,0.968011,0.971036,4.523723,330.821259
3.4564416,0.067845,-0.033068,0.977651,0.980560,4.414505,334.014923
3.4758625,0.077851,-0.032092,0.973258,0.976894,4.944943,337.597290
3.4952822,0.060036,-0.038559,0.978383,0.980982,4.171103,327.288330
3.5147009,0.073214,-0.040512,0.971428,0.975025,4.923105,331.042786
3.5341220,0.073946,-0.033922,0.977041,0.980422,4.759916,335.356903
3.5535409,0.065527,-0.036241,0.965693,0.968592,4.433896,331.054230
3.5729597,0.060280,-0.039536,0.961178,0.963878,4.289118,326.740326
3.5923800,0.069553,-0.043806,0.965205,0.968699,4.867678,327.796265
3.6118002,0.060646,-0.043806,0.967035,0.969925,4.423724,324.158142
3.6312196,0.073824,-0.038803,0.974601,0.978163,4.891126,332.272705
3.6506386,0.070163,-0.052714,0.966425,0.970402,5.188709,323.082306
3.6700568,0.054911,-0.044661,0.981312,0.983861,4.125450,320.877380
3.6894765,0.060158,-0.043196,0.968377,0.971205,4.373362,324.319672
3.7088966,0.069431,-0.045637,0.974845,0.978379,4.871581,326.683350
3.7283170,0.056619,-0.047833,0.970208,0.973035,4.368612,319.807953
3.7477365,0.048199,-0.045271,0.981800,0.984024,3.853156,316.794586
3.7671559,0.067235,-0.045393,0.973503,0.976877,4.763536,325.975281
3.7865753,0.053080,-0.054788,0.964107,0.967120,4.524069,314.092682
3.8059959,0.059425,-0.040878,0.983752,0.986393,4.193346,325.476501
3.8254156,0.059913,-0.051616,0.953613,0.956886,4.740575,319.254852
3.8448353,0.064794,-0.052470,0.983630,0.987158,4.845007,320.999695
3.8642530,0.066015,-0.045149,0.967523,0.970823,4.725427,325.631042
3.8836725,0.077729,-0.041488,0.975577,0.979547,5.160575,331.908844
3.9030912,0.065649,-0.048443,0.961300,0.964756,4.851150,323.575714
3.9225101,0.074556,-0.037095,0.979604,0.983137,4.858977,333.547577
3.9419284,0.079803,-0.029042,0.982044,0.985709,4.942407,340.002838
3.9613504,0.064794,-0.041000,0.974235,0.977247,4.500150,327.675659
3.9807701,0.073946,-0.030262,0.999615,1.002804,4.569904,337.743622
4.0001907,0.079559,-0.022330,0.983142,0.986609,4.804444,344.321899
4.0196104,0.066137,-0.019158,0.978628,0.981047,4.024674,343.845398
4.0390320,0.055399,-0.017937,0.971794,0.973537,3.429083,342.058655
4.0584507,0.068821,-0.018670,0.982410,0.984995,4.151571,344.822266
4.0778699,0.051738,-0.022818,0.966547,0.968200,3.348196,336.200714
4.0972872,0.048809,-0.011104,0.979726,0.981004,2.924827,347.183350
4.1167049,0.064306,-0.004027,0.964351,0.966501,3.822491,356.416901
4.1361227,0.026601,0.003905,0.939214,0.939599,1.639724,8.350752
4.1555424,0.044294,0.000366,0.978139,0.979142,2.592916,0.473508
4.1749620,0.039170,-0.025625,0.953003,0.954151,2.811811,326.807068
4.1943808,0.022940,0.003539,0.994247,0.994517,1.337352,8.769063
4.2137985,0.082122,0.007077,0.991684,0.995104,4.751348,4.925653
4.2332187,0.043196,-0.007687,0.957639,0.958644,2.623162,349.908936
4.2526379,0.032824,0.011104,0.994612,0.995216,1.995373,18.690161
4.2720571,0.094568,0.005613,0.990220,0.994741,5.464864,3.396797
4.2914753,0.056131,0.000854,0.980458,0.982064,3.276978,0.871825
4.3108940,0.063696,0.015375,1.001934,1.004074,3.741672,13.570435
4.3303123,0.082976,0.011348,0.985217,0.988770,4.858776,7.787725
4.3497310,0.073702,0.013057,0.988145,0.990976,4.331738,10.045856
4.3691492,0.065771,0.024161,0.992294,0.994765,4.039051,20.170654
4.3885679,0.072482,0.023062,0.987047,0.989973,4.406556,17.650126
4.4079885,0.069553,0.024405,0.980580,0.983346,4.298833,19.334810
4.4274087,0.055033,0.028920,0.970940,0.972928,3.663617,27.721876
4.4468265,0.056375,0.029408,0.975211,0.977281,3.730457,27.548573
4.4662452,0.064306,0.030384,0.972038,0.974637,4.184837,25.290068
4.4856634,0.062354,0.039292,0.980336,0.983102,4.299379,32.216549
4.5050831,0.057351,0.041732,0.975699,0.978274,4.157746,36.041862
4.5245032,0.063574,0.037705,0.984729,0.987499,4.292632,30.671766
4.5439243,0.054544,0.037095,0.978872,0.981092,3.855188,34.219208
4.5633430,0.046613,0.055399,0.973747,0.976434,4.252201,49.922417
4.5827608,0.058937,0.045149,0.965205,0.968056,4.398459,37.453762
4.6021776,0.035753,0.040268,0.961544,0.963051,3.205401,48.398804
4.6215982,0.052714,0.064062,0.978505,0.982016,4.846220,50.550503
4.6410179,0.036973,0.059913,0.951416,0.954018,4.232118,58.320938
4.6604390,0.038437,0.054911,0.976919,0.979216,3.924958,55.007980
4.6798577,0.027577,0.060890,0.966913,0.969221,3.954631,65.633949
4.6992803,0.033068,0.069431,0.979482,0.982496,4.489343,64.532745
4.7187009,0.044661,0.062598,0.974113,0.977143,4.513536,54.494026
4.7381215,0.030506,0.075777,0.984119,0.987503,4.744953,68.071442
4.7575412,0.036973,0.083586,0.985461,0.989690,5.298829,66.138481
4.7769618,0.028675,0.067235,0.968744,0.971497,4.314976,66.901886
4.7963800,0.026479,0.076021,0.998029,1.001270,4.611422,70.796028
4.8157983,0.046369,0.095788,0.979726,0.985489,6.199382,64.169472
4.8352160,0.046857,0.085538,0.973624,0.978497,5.720430,61.286564
4.8546371,0.037949,0.080291,0.968499,0.972563,5.239141,64.702499
